id_producto,nombre,descripcion,id_categoria,id_proveedor,precio_compra,precio_venta,stock_minimo,estado
10154,Laptop Lenovo 10154,Producto de la categoría asignada,2,13,547.28,595.24,3,1
10155,Sofá 3 Plazas 10155,Producto de la categoría asignada,2,17,180.62,700.77,10,1
10156,Laptop Lenovo 10156,Producto de la categoría asignada,4,1,196.09,786.33,9,1
10157,Celular Samsung 10157,Producto de la categoría asignada,6,40,401.46,535.78,5,1
10158,Sofá 3 Plazas 10158,Producto de la categoría asignada,3,1,206.81,486.50,2,1
10159,Bicicleta Montaña 10159,Producto de la categoría asignada,2,7,487.99,477.34,7,1
10160,Refrigeradora LG 10160,Producto de la categoría asignada,7,42,455.11,978.34,9,1
10161,Monitor LG 10161,Producto de la categoría asignada,6,42,170.64,271.88,5,1
10162,Bicicleta Montaña 10162,Producto de la categoría asignada,7,39,322.95,407.26,2,1
10163,Zapatillas Nike 10163,Producto de la categoría asignada,7,18,418.17,326.50,6,1
10164,Lego City 10164,Producto de la categoría asignada,5,31,195.39,151.84,3,1
10165,Zapatillas Nike 10165,Producto de la categoría asignada,4,24,531.03,399.80,5,1
10166,Leche Gloria 10166,Producto de la categoría asignada,4,35,362.28,565.12,7,1
10167,Celular Samsung 10167,Producto de la categoría asignada,7,43,51.83,961.98,2,1
10168,Lego City 10168,Producto de la categoría asignada,8,17,82.44,936.40,4,1
10169,Celular Samsung 10169,Producto de la categoría asignada,5,30,489.82,975.24,8,1
10170,Refrigeradora LG 10170,Producto de la categoría asignada,6,3,167.19,667.80,8,1
10171,Camiseta Deportiva 10171,Producto de la categoría asignada,6,49,379.72,287.02,2,1
10172,Refrigeradora LG 10172,Producto de la categoría asignada,6,32,392.49,299.38,10,1
10173,Celular Samsung 10173,Producto de la categoría asignada,4,22,196.45,496.79,6,1
10174,Celular Samsung 10174,Producto de la categoría asignada,4,39,93.10,477.69,2,1
10175,Sofá 3 Plazas 10175,Producto de la categoría asignada,5,13,208.27,124.82,10,1
10176,Sofá 3 Plazas 10176,Producto de la categoría asignada,1,31,490.31,105.50,8,1
10177,Celular Samsung 10177,Producto de la categoría asignada,3,31,94.72,813.39,4,1
10178,Laptop Lenovo 10178,Producto de la categoría asignada,8,24,501.18,951.39,6,1
10179,Bicicleta Montaña 10179,Producto de la categoría asignada,7,34,274.89,374.64,8,1
10180,Monitor LG 10180,Producto de la categoría asignada,7,11,73.75,427.44,1,1
10181,Camiseta Deportiva 10181,Producto de la categoría asignada,3,47,55.69,512.47,2,1
10182,Bicicleta Montaña 10182,Producto de la categoría asignada,1,26,192.58,942.51,8,1
10183,Bicicleta Montaña 10183,Producto de la categoría asignada,6,35,359.20,906.56,2,1
10184,Sofá 3 Plazas 10184,Producto de la categoría asignada,4,34,473.43,147.72,6,1
10185,Sofá 3 Plazas 10185,Producto de la categoría asignada,3,36,479.01,255.82,10,1
10186,Sofá 3 Plazas 10186,Producto de la categoría asignada,1,6,176.08,574.77,9,1
10187,Zapatillas Nike 10187,Producto de la categoría asignada,6,42,230.63,979.46,5,1
10188,Leche Gloria 10188,Producto de la categoría asignada,3,25,126.19,194.41,6,1
10189,Bicicleta Montaña 10189,Producto de la categoría asignada,4,21,333.52,336.54,8,1
10190,Zapatillas Nike 10190,Producto de la categoría asignada,2,46,544.67,435.63,9,1
10191,Bicicleta Montaña 10191,Producto de la categoría asignada,7,2,499.20,631.74,3,1
10192,Refrigeradora LG 10192,Producto de la categoría asignada,8,46,387.53,931.08,11,1
10193,Monitor LG 10193,Producto de la categoría asignada,5,15,154.78,572.43,6,1
10194,Monitor LG 10194,Producto de la categoría asignada,7,29,355.40,637.62,2,1
10195,Lego City 10195,Producto de la categoría asignada,3,23,532.13,908.10,5,1
10196,Camiseta Deportiva 10196,Producto de la categoría asignada,2,10,548.43,435.48,3,1
10197,Leche Gloria 10197,Producto de la categoría asignada,7,44,511.98,800.48,8,1
10198,Celular Samsung 10198,Producto de la categoría asignada,2,26,523.74,846.56,10,1
10199,Monitor LG 10199,Producto de la categoría asignada,3,38,185.78,136.48,6,1
10200,Monitor LG 10200,Producto de la categoría asignada,1,7,443.82,760.72,8,1
10201,Sofá 3 Plazas 10201,Producto de la categoría asignada,7,26,260.51,586.52,10,1
10202,Refrigeradora LG 10202,Producto de la categoría asignada,2,20,92.23,530.00,2,1
10203,Monitor LG 10203,Producto de la categoría asignada,5,35,355.86,554.47,8,1
10204,Sofá 3 Plazas 10204,Producto de la categoría asignada,6,49,281.67,708.29,10,1
10205,Refrigeradora LG 10205,Producto de la categoría asignada,7,26,521.60,694.19,8,1
10206,Bicicleta Montaña 10206,Producto de la categoría asignada,3,4,179.73,294.17,8,1
10207,Lego City 10207,Producto de la categoría asignada,6,27,100.42,158.03,9,1
10208,Monitor LG 10208,Producto de la categoría asignada,5,50,490.38,810.01,8,1
10209,Bicicleta Montaña 10209,Producto de la categoría asignada,7,49,382.87,146.76,8,1
10210,Bicicleta Montaña 10210,Producto de la categoría asignada,6,37,448.49,402.10,11,1
10211,Lego City 10211,Producto de la categoría asignada,5,6,348.51,860.73,6,1
10212,Lego City 10212,Producto de la categoría asignada,2,3,107.96,573.03,2,1
10213,Laptop Lenovo 10213,Producto de la categoría asignada,6,2,117.77,847.62,6,1
10214,Lego City 10214,Producto de la categoría asignada,3,26,527.63,669.63,6,1
10215,Leche Gloria 10215,Producto de la categoría asignada,1,11,222.58,825.59,7,1
10216,Leche Gloria 10216,Producto de la categoría asignada,6,39,414.78,169.05,9,1
10217,Sofá 3 Plazas 10217,Producto de la categoría asignada,2,38,119.82,494.24,6,1
10218,Camiseta Deportiva 10218,Producto de la categoría asignada,7,2,179.57,785.45,2,1
10219,Camiseta Deportiva 10219,Producto de la categoría asignada,7,31,325.95,214.45,3,1
10220,Celular Samsung 10220,Producto de la categoría asignada,2,17,115.08,418.76,6,1
10221,Zapatillas Nike 10221,Producto de la categoría asignada,5,29,295.46,602.61,2,1
10222,Lego City 10222,Producto de la categoría asignada,5,8,79.78,572.36,3,1
10223,Refrigeradora LG 10223,Producto de la categoría asignada,6,30,197.37,452.94,1,1
10224,Leche Gloria 10224,Producto de la categoría asignada,6,19,141.39,183.52,7,1
10225,Zapatillas Nike 10225,Producto de la categoría asignada,3,9,302.17,147.11,9,1
10226,Lego City 10226,Producto de la categoría asignada,4,14,306.51,671.09,9,1
10227,Camiseta Deportiva 10227,Producto de la categoría asignada,1,16,386.15,302.61,9,1
10228,Celular Samsung 10228,Producto de la categoría asignada,3,50,53.65,610.64,9,1
10229,Sofá 3 Plazas 10229,Producto de la categoría asignada,5,47,169.14,287.69,8,1
10230,Sofá 3 Plazas 10230,Producto de la categoría asignada,4,30,391.79,169.04,3,1
10231,Celular Samsung 10231,Producto de la categoría asignada,4,18,168.67,219.01,5,1
10232,Sofá 3 Plazas 10232,Producto de la categoría asignada,3,29,211.89,618.89,6,1
10233,Monitor LG 10233,Producto de la categoría asignada,6,6,130.26,301.27,9,1
10234,Sofá 3 Plazas 10234,Producto de la categoría asignada,4,42,320.45,786.07,7,1
10235,Zapatillas Nike 10235,Producto de la categoría asignada,2,23,509.33,510.69,9,1
10236,Monitor LG 10236,Producto de la categoría asignada,5,9,520.19,439.64,4,1
10237,Camiseta Deportiva 10237,Producto de la categoría asignada,3,17,307.64,861.87,2,1
10238,Zapatillas Nike 10238,Producto de la categoría asignada,7,8,53.74,601.41,2,1
10239,Celular Samsung 10239,Producto de la categoría asignada,5,27,162.30,132.15,9,1
10240,Laptop Lenovo 10240,Producto de la categoría asignada,6,18,509.05,906.74,9,1
10241,Zapatillas Nike 10241,Producto de la categoría asignada,4,16,194.13,947.91,4,1
10242,Laptop Lenovo 10242,Producto de la categoría asignada,8,33,169.16,929.46,7,1
10243,Bicicleta Montaña 10243,Producto de la categoría asignada,4,36,521.29,909.19,7,1
10244,Sofá 3 Plazas 10244,Producto de la categoría asignada,5,48,94.31,345.77,7,1
10245,Lego City 10245,Producto de la categoría asignada,6,23,274.31,317.13,10,1
10246,Leche Gloria 10246,Producto de la categoría asignada,3,4,222.67,558.57,5,1
10247,Camiseta Deportiva 10247,Producto de la categoría asignada,5,35,167.24,181.47,5,1
10248,Refrigeradora LG 10248,Producto de la categoría asignada,5,34,259.81,728.55,10,1
10249,Sofá 3 Plazas 10249,Producto de la categoría asignada,3,37,519.30,161.05,6,1
10250,Laptop Lenovo 10250,Producto de la categoría asignada,8,50,143.19,585.05,2,1
10251,Camiseta Deportiva 10251,Producto de la categoría asignada,4,9,318.67,415.84,10,1
10252,Monitor LG 10252,Producto de la categoría asignada,1,26,433.95,802.30,11,1
10253,Lego City 10253,Producto de la categoría asignada,4,11,242.65,566.46,8,1
10254,Zapatillas Nike 10254,Producto de la categoría asignada,3,38,332.34,457.13,6,1
10255,Lego City 10255,Producto de la categoría asignada,3,50,544.43,881.65,4,1
10256,Refrigeradora LG 10256,Producto de la categoría asignada,5,21,174.27,885.05,2,1
10257,Monitor LG 10257,Producto de la categoría asignada,3,13,122.06,958.93,2,1
10258,Monitor LG 10258,Producto de la categoría asignada,2,14,529.99,509.17,3,1
10259,Lego City 10259,Producto de la categoría asignada,3,25,335.71,994.18,4,1
10260,Sofá 3 Plazas 10260,Producto de la categoría asignada,4,9,485.88,962.41,6,1
10261,Laptop Lenovo 10261,Producto de la categoría asignada,5,26,364.20,293.25,3,1
10262,Sofá 3 Plazas 10262,Producto de la categoría asignada,5,38,151.87,933.21,11,1
10263,Camiseta Deportiva 10263,Producto de la categoría asignada,4,13,240.18,751.63,4,1
10264,Zapatillas Nike 10264,Producto de la categoría asignada,8,19,330.78,163.31,6,1
10265,Bicicleta Montaña 10265,Producto de la categoría asignada,7,11,258.50,640.53,10,1
10266,Zapatillas Nike 10266,Producto de la categoría asignada,5,38,297.90,941.14,10,1
10267,Laptop Lenovo 10267,Producto de la categoría asignada,6,43,472.10,965.56,6,1
10268,Celular Samsung 10268,Producto de la categoría asignada,3,30,205.59,904.42,11,1
10269,Monitor LG 10269,Producto de la categoría asignada,8,38,489.34,872.88,8,1
10270,Lego City 10270,Producto de la categoría asignada,8,15,148.42,544.76,3,1
10271,Lego City 10271,Producto de la categoría asignada,4,15,451.42,906.83,2,1
10272,Camiseta Deportiva 10272,Producto de la categoría asignada,5,47,403.74,783.81,4,1
10273,Refrigeradora LG 10273,Producto de la categoría asignada,7,11,465.22,809.33,7,1
10274,Laptop Lenovo 10274,Producto de la categoría asignada,4,18,493.15,494.68,3,1
10275,Celular Samsung 10275,Producto de la categoría asignada,3,19,306.39,385.24,6,1
10276,Monitor LG 10276,Producto de la categoría asignada,7,25,176.51,170.76,6,1
10277,Bicicleta Montaña 10277,Producto de la categoría asignada,6,9,65.54,813.18,6,1
10278,Leche Gloria 10278,Producto de la categoría asignada,6,8,387.65,921.14,8,1
10279,Bicicleta Montaña 10279,Producto de la categoría asignada,2,19,250.68,398.40,7,1
10280,Laptop Lenovo 10280,Producto de la categoría asignada,7,3,369.92,681.91,10,1
10281,Bicicleta Montaña 10281,Producto de la categoría asignada,1,18,162.48,872.61,7,1
10282,Celular Samsung 10282,Producto de la categoría asignada,5,26,256.76,506.46,4,1
10283,Refrigeradora LG 10283,Producto de la categoría asignada,4,48,309.17,683.31,6,1
10284,Lego City 10284,Producto de la categoría asignada,5,24,158.28,247.00,8,1
10285,Leche Gloria 10285,Producto de la categoría asignada,3,42,528.04,904.00,9,1
10286,Sofá 3 Plazas 10286,Producto de la categoría asignada,7,13,218.14,948.71,1,1
10287,Refrigeradora LG 10287,Producto de la categoría asignada,7,32,463.50,795.88,2,1
10288,Bicicleta Montaña 10288,Producto de la categoría asignada,2,25,246.07,410.67,3,1
10289,Lego City 10289,Producto de la categoría asignada,3,45,78.92,957.33,3,1
10290,Bicicleta Montaña 10290,Producto de la categoría asignada,3,46,508.17,442.16,11,1
10291,Leche Gloria 10291,Producto de la categoría asignada,7,2,194.04,835.91,6,1
10292,Laptop Lenovo 10292,Producto de la categoría asignada,8,38,426.02,919.39,8,1
10293,Camiseta Deportiva 10293,Producto de la categoría asignada,7,27,321.47,603.71,10,1
10294,Refrigeradora LG 10294,Producto de la categoría asignada,2,44,254.54,724.83,6,1
10295,Camiseta Deportiva 10295,Producto de la categoría asignada,5,17,491.97,621.98,7,1
10296,Celular Samsung 10296,Producto de la categoría asignada,8,2,89.10,193.21,5,1
10297,Bicicleta Montaña 10297,Producto de la categoría asignada,4,27,476.14,647.39,8,1
10298,Refrigeradora LG 10298,Producto de la categoría asignada,2,16,394.52,946.28,4,1
10299,Sofá 3 Plazas 10299,Producto de la categoría asignada,4,45,170.02,234.33,8,1
10300,Lego City 10300,Producto de la categoría asignada,5,41,144.85,956.98,8,1
10301,Refrigeradora LG 10301,Producto de la categoría asignada,2,41,390.75,898.42,8,1
10302,Laptop Lenovo 10302,Producto de la categoría asignada,3,15,296.81,897.43,11,1
10303,Refrigeradora LG 10303,Producto de la categoría asignada,6,30,296.23,574.08,7,1
10304,Celular Samsung 10304,Producto de la categoría asignada,7,18,102.30,858.84,4,1
10305,Leche Gloria 10305,Producto de la categoría asignada,4,40,174.08,967.18,8,1
10306,Camiseta Deportiva 10306,Producto de la categoría asignada,8,49,529.38,364.60,3,1
10307,Sofá 3 Plazas 10307,Producto de la categoría asignada,2,3,331.86,604.56,10,1
10308,Sofá 3 Plazas 10308,Producto de la categoría asignada,3,17,368.93,419.99,7,1
10309,Laptop Lenovo 10309,Producto de la categoría asignada,3,33,288.31,255.15,2,1
10310,Refrigeradora LG 10310,Producto de la categoría asignada,3,35,236.22,633.55,4,1
10311,Zapatillas Nike 10311,Producto de la categoría asignada,3,11,502.06,995.07,4,1
10312,Laptop Lenovo 10312,Producto de la categoría asignada,8,48,318.15,360.25,7,1
10313,Monitor LG 10313,Producto de la categoría asignada,4,27,142.02,330.75,11,1
10314,Camiseta Deportiva 10314,Producto de la categoría asignada,7,47,366.30,906.84,11,1
10315,Lego City 10315,Producto de la categoría asignada,7,10,462.96,330.65,4,1
10316,Monitor LG 10316,Producto de la categoría asignada,4,18,504.25,540.57,10,1
10317,Refrigeradora LG 10317,Producto de la categoría asignada,7,39,181.79,454.48,3,1
10318,Monitor LG 10318,Producto de la categoría asignada,6,34,321.15,195.97,3,1
10319,Zapatillas Nike 10319,Producto de la categoría asignada,4,11,246.56,986.18,5,1
10320,Bicicleta Montaña 10320,Producto de la categoría asignada,2,3,193.34,166.03,2,1
10321,Zapatillas Nike 10321,Producto de la categoría asignada,7,7,324.78,504.28,11,1
10322,Camiseta Deportiva 10322,Producto de la categoría asignada,5,19,226.17,551.62,4,1
10323,Zapatillas Nike 10323,Producto de la categoría asignada,6,17,186.15,302.36,5,1
10324,Monitor LG 10324,Producto de la categoría asignada,2,15,483.74,782.32,3,1
10325,Laptop Lenovo 10325,Producto de la categoría asignada,4,15,180.05,184.89,8,1
10326,Sofá 3 Plazas 10326,Producto de la categoría asignada,2,13,405.10,170.64,1,1
10327,Monitor LG 10327,Producto de la categoría asignada,7,41,351.35,766.75,4,1
10328,Sofá 3 Plazas 10328,Producto de la categoría asignada,3,26,185.22,484.07,6,1
10329,Refrigeradora LG 10329,Producto de la categoría asignada,5,6,107.61,982.66,9,1
10330,Refrigeradora LG 10330,Producto de la categoría asignada,6,29,214.17,132.93,3,1
10331,Refrigeradora LG 10331,Producto de la categoría asignada,6,43,265.47,325.82,3,1
10332,Lego City 10332,Producto de la categoría asignada,7,6,442.81,583.53,10,1
10333,Leche Gloria 10333,Producto de la categoría asignada,2,19,487.63,324.79,5,1
10334,Celular Samsung 10334,Producto de la categoría asignada,6,23,301.09,367.23,7,1
10335,Celular Samsung 10335,Producto de la categoría asignada,4,8,164.19,445.68,3,1
10336,Monitor LG 10336,Producto de la categoría asignada,3,7,368.09,212.80,5,1
10337,Leche Gloria 10337,Producto de la categoría asignada,6,43,361.98,266.10,10,1
10338,Laptop Lenovo 10338,Producto de la categoría asignada,8,29,114.26,638.97,7,1
10339,Bicicleta Montaña 10339,Producto de la categoría asignada,5,48,457.91,707.59,10,1
10340,Celular Samsung 10340,Producto de la categoría asignada,6,44,181.24,320.45,1,1
10341,Monitor LG 10341,Producto de la categoría asignada,5,27,532.42,184.37,8,1
10342,Celular Samsung 10342,Producto de la categoría asignada,1,17,285.30,613.44,11,1
10343,Leche Gloria 10343,Producto de la categoría asignada,5,13,151.80,162.17,6,1
10344,Camiseta Deportiva 10344,Producto de la categoría asignada,3,49,85.77,156.38,7,1
10345,Refrigeradora LG 10345,Producto de la categoría asignada,5,33,406.73,260.59,5,1
10346,Refrigeradora LG 10346,Producto de la categoría asignada,6,1,393.63,158.26,3,1
10347,Leche Gloria 10347,Producto de la categoría asignada,8,25,286.17,298.91,3,1
10348,Camiseta Deportiva 10348,Producto de la categoría asignada,8,49,173.26,651.94,10,1
10349,Celular Samsung 10349,Producto de la categoría asignada,7,35,376.83,262.03,9,1
10350,Monitor LG 10350,Producto de la categoría asignada,6,14,95.06,348.49,4,1
10351,Celular Samsung 10351,Producto de la categoría asignada,5,35,403.07,338.68,8,1
10352,Celular Samsung 10352,Producto de la categoría asignada,7,30,267.47,739.09,8,1
10353,Refrigeradora LG 10353,Producto de la categoría asignada,5,27,192.20,484.27,11,1
10354,Zapatillas Nike 10354,Producto de la categoría asignada,2,13,248.42,144.71,8,1
10355,Zapatillas Nike 10355,Producto de la categoría asignada,7,37,406.87,136.18,10,1
10356,Lego City 10356,Producto de la categoría asignada,5,42,116.84,635.62,4,1
10357,Zapatillas Nike 10357,Producto de la categoría asignada,7,41,93.45,858.49,1,1
10358,Laptop Lenovo 10358,Producto de la categoría asignada,7,7,107.49,699.78,5,1
10359,Zapatillas Nike 10359,Producto de la categoría asignada,7,8,323.55,701.61,4,1
10360,Camiseta Deportiva 10360,Producto de la categoría asignada,4,37,533.21,308.52,3,1
10361,Refrigeradora LG 10361,Producto de la categoría asignada,1,30,67.58,247.47,3,1
10362,Monitor LG 10362,Producto de la categoría asignada,4,19,235.65,415.78,5,1
10363,Zapatillas Nike 10363,Producto de la categoría asignada,4,14,451.46,686.38,4,1
10364,Zapatillas Nike 10364,Producto de la categoría asignada,8,23,485.28,612.71,7,1
10365,Celular Samsung 10365,Producto de la categoría asignada,3,30,185.88,262.40,5,1
